Date,Open,High,Low,Close,Adj Close,Volume
2000-08-23,17.822104,18.952753,17.649632,18.291611,14.771554,7372526
2000-08-24,18.473663,18.550320,17.850849,18.052067,14.578104,1861747
2000-08-25,18.013739,18.761118,17.841267,18.291611,14.771554,3520839
2000-08-28,18.492828,20.505001,18.454500,19.978003,16.133411,17873882
2000-08-29,20.025911,20.160057,19.163551,19.537243,15.777472,7716684
2000-08-30,19.451006,19.546824,18.856936,18.981499,15.328680,3016434
2000-08-31,18.952753,19.728876,18.761118,19.115644,15.437009,4941917
2000-09-01,19.115644,19.115644,19.115644,19.115644,15.437009,0
2000-09-04,19.259371,19.719296,18.684464,18.770700,15.158442,4519970
2000-09-05,18.971916,19.451006,18.732372,19.173134,15.483437,3513706
2000-09-06,19.240208,20.112148,19.163551,19.546824,15.785211,6086887
2000-09-07,19.355188,20.294203,19.163551,19.594732,15.823899,4551655
2000-09-08,19.633059,19.930096,18.876099,19.086899,15.413794,2248847
2000-09-11,19.163551,19.700132,18.377848,18.770700,15.158442,7514368
2000-09-12,18.598228,18.770700,18.301193,18.416174,14.872144,3103490
2000-09-13,18.492828,18.559900,18.224539,18.282028,14.763812,1512668
2000-09-14,18.205376,18.205376,17.841267,18.052067,14.578104,1529126
2000-09-15,18.013739,18.013739,17.266361,17.333433,13.997767,3546320
2000-09-18,17.601723,18.195793,17.285524,17.592140,14.206689,2221816
2000-09-19,17.515488,17.783777,17.055561,17.419668,14.067407,2222364
2000-09-20,17.601723,17.611305,17.266361,17.448414,14.090622,804281
2000-09-21,17.457996,17.630468,16.777691,17.036398,13.757895,1354133
2000-09-22,16.863926,16.863926,16.298601,16.375256,13.223983,2882717
2000-09-25,16.950163,17.496323,16.480656,16.538145,13.355525,1071664
2000-09-26,16.576473,16.576473,15.790767,15.915330,12.852565,2726582
2000-09-27,15.733276,16.279438,15.656622,16.087803,12.991848,1357911
2000-09-28,16.106966,16.193201,15.522477,15.618295,12.612693,1327483
2000-09-29,15.857840,15.886585,15.436241,15.522477,12.535313,2133002
2000-10-02,15.522477,15.522477,15.522477,15.522477,12.535313,0
2000-10-03,15.541641,16.011148,15.254188,15.790767,12.751974,2594205
2000-10-04,15.714113,16.384836,15.714113,16.106966,13.007325,1717609
2000-10-05,16.001566,16.432747,15.714113,15.762022,12.728760,1619955
2000-10-06,15.675786,15.790767,15.244606,15.292515,12.349606,1983113
2000-10-09,15.330842,15.675786,14.755935,15.350005,12.396033,1085362
2000-10-10,15.417078,15.579968,15.043389,15.110461,12.202588,1838630
2000-10-11,15.215861,15.330842,14.717608,14.880498,12.016877,1049956
2000-10-12,14.602627,15.215861,14.593045,14.890080,12.024615,796673
2000-10-13,14.679281,15.388332,14.468482,14.573881,11.769265,2939945
2000-10-16,15.417078,15.417078,14.602627,14.679281,11.854383,1295443
2000-10-17,14.583463,14.736772,14.324755,14.372664,11.606772,1345783
2000-10-18,14.372664,14.525973,14.181029,14.391828,11.622249,627759
2000-10-19,14.449318,14.449318,13.433650,14.190610,11.459753,2056330
2000-10-20,14.372664,14.420573,13.778594,13.845666,11.181190,3046981
2000-10-23,13.318669,13.510304,13.031215,13.222851,10.678230,3329841
2000-10-24,13.213269,13.347414,13.098288,13.155779,10.624066,1198467
2000-10-25,13.222851,13.797758,13.127033,13.615704,10.995482,3275483
2000-10-26,13.893575,14.046884,13.797758,13.931902,11.250831,793114
2000-10-27,14.037302,14.037302,13.701940,13.883994,11.212143,749318
2000-10-30,13.845666,13.893575,13.510304,13.558213,10.949057,660665
2000-10-31,13.539050,13.558213,13.414487,13.443232,10.856201,1165071
2000-11-01,13.606122,14.410991,13.356996,14.104374,11.390112,3346566
2000-11-02,14.276846,15.043389,14.181029,14.803844,11.954974,3579346
2000-11-03,14.612209,16.835180,14.401410,16.432747,13.270410,8266520
2000-11-06,17.055561,17.582560,16.097383,16.892672,13.641828,12981308
2000-11-07,16.863926,17.151379,16.480656,16.863926,13.618613,5997995
2000-11-08,16.959743,17.055561,16.336927,16.528564,13.347789,2653693
2000-11-09,16.384836,16.384836,15.714113,15.867421,12.813876,2796803
2000-11-10,16.049475,16.356092,15.196697,15.263769,12.326391,6572909
2000-11-13,14.612209,14.851753,14.181029,14.391828,11.622249,3367042
2000-11-14,14.554718,15.139206,14.372664,14.880498,12.016877,4767748
2000-11-15,15.043389,15.560804,14.947571,15.110461,12.202588,6073623
2000-11-16,15.139206,15.618295,14.947571,14.985898,12.101995,3150694
2000-11-17,14.947571,15.091297,14.688863,14.708026,11.877597,2785010
2000-11-20,14.928407,16.145292,14.669699,15.982403,12.906732,10543754
2000-11-21,16.001566,16.576473,15.560804,15.972821,12.898993,5746215
2000-11-22,16.001566,16.193201,15.378751,15.417078,12.450197,4095206
2000-11-23,15.350005,16.327347,15.139206,16.087803,12.991848,5998824
2000-11-24,16.193201,17.055561,16.097383,16.873508,13.626353,8817425
2000-11-27,17.247196,17.362179,16.701036,17.218452,13.904914,9958920
2000-11-28,17.151379,18.061647,17.093889,17.630468,14.237640,17472516
2000-11-29,17.764612,17.956249,16.231529,16.710617,13.494807,12799557
2000-11-30,16.863926,17.285524,16.653128,16.796854,13.564447,5055398
2000-12-01,16.691454,16.950163,16.289019,16.404001,13.247197,6351583
2000-12-04,17.247196,17.611305,16.768108,17.045980,13.765633,7417664
2000-12-05,17.151379,17.822104,17.151379,17.390924,14.044192,11607064
2000-12-06,17.534651,18.090393,17.266361,17.572977,14.191214,12101795
2000-12-07,17.534651,18.665300,17.534651,18.531155,14.964998,24353798
2000-12-08,18.617392,19.546824,18.617392,19.077316,15.406056,19596084
2000-12-11,19.508495,19.680967,19.010244,19.163551,15.475695,10772673
2000-12-12,19.336023,19.403097,18.301193,18.703627,15.104279,13525190
2000-12-13,18.780281,18.971916,18.588646,18.818607,15.197133,7360138
2000-12-14,18.837772,19.594732,18.444920,18.607809,15.026898,16815754
2000-12-15,18.540737,18.540737,17.266361,17.352596,14.013242,11592876
2000-12-18,17.726286,17.726286,17.726286,17.726286,14.315019,663760
2000-12-19,18.013739,18.521572,17.870012,17.975412,14.516204,11978185
2000-12-20,17.841267,17.975412,17.457996,17.716703,14.307282,8765504
2000-12-21,17.553814,18.167048,16.969326,17.649632,14.253116,9927658
2000-12-22,17.486742,17.956249,16.423164,16.509399,13.332311,9565079
2000-12-25,16.509399,16.509399,16.509399,16.509399,13.332311,0
2000-12-26,16.844763,17.045980,15.972821,16.039892,12.953156,7171994
2000-12-27,15.944076,16.346510,15.848258,16.269855,13.138865,2591883
2000-12-28,16.327347,16.758528,16.308184,16.633963,13.432905,3328245
2000-12-29,16.662708,16.950163,16.576473,16.844763,13.603136,6820989
2001-01-01,17.132215,17.419668,16.978907,17.132215,13.835272,7012337
2001-01-02,17.055561,18.099976,17.055561,18.032904,14.562630,15377571
2001-01-03,18.013739,19.910931,17.870012,19.518078,15.761993,36496870
2001-01-04,19.613895,20.581656,18.780281,20.073820,16.210793,39410259
2001-01-05,20.025911,20.505001,19.594732,19.757624,15.955441,27087007
2001-01-08,19.642641,19.642641,19.642641,19.642641,15.862588,1904657
2001-01-09,19.355188,19.834276,18.876099,18.971916,15.320939,12701225
2001-01-10,18.876099,19.125225,17.477160,17.975412,14.516204,13756326
2001-01-11,18.109556,18.205376,17.649632,17.927504,14.477516,8795733
2001-01-12,18.013739,18.090393,17.448414,17.515488,14.144789,10139649
2001-01-15,17.343016,17.726286,17.007652,17.160961,13.858485,5743600
2001-01-16,17.103470,17.707123,17.045980,17.295107,13.966817,11820276
2001-01-17,17.295107,17.295107,17.295107,17.295107,13.966817,521823
2001-01-18,16.844763,17.457996,16.480656,17.429251,14.075143,9137110
2001-01-19,17.477160,17.678377,17.266361,17.438833,14.082885,8544944
2001-01-22,17.630468,18.511992,17.544231,18.320356,14.794766,14113270
2001-01-23,18.397011,18.646135,18.090393,18.195793,14.694176,8666148
2001-01-24,18.253284,18.492828,17.927504,18.272448,14.756078,6881015
2001-01-25,18.301193,18.387428,17.822104,17.937084,14.485250,6553821
2001-01-26,17.937084,17.937084,17.937084,17.937084,14.485250,0
2001-01-29,17.247196,18.243702,16.863926,18.195793,14.694176,7472106
2001-01-30,18.282028,18.761118,18.013739,18.291611,14.771554,13797326
2001-01-31,18.377848,18.665300,17.726286,17.965830,14.508466,13104360
2001-02-01,17.879595,17.879595,16.969326,17.343016,14.005506,8295408
2001-02-02,17.266361,17.592140,17.189707,17.237616,13.920389,5844918
2001-02-05,17.055561,18.607809,17.055561,18.511992,14.949522,20672090
2001-02-06,18.962336,19.815113,18.924007,19.575569,15.808424,28655010
2001-02-07,19.834276,20.821199,19.834276,20.016331,16.164366,29344334
2001-02-08,19.930096,20.677473,19.556404,20.227131,16.334599,18728218
2001-02-09,20.217548,20.658310,19.642641,19.987585,16.141148,20589183
2001-02-12,20.505001,20.505001,18.780281,19.000662,15.344151,22276291
2001-02-13,19.106062,19.336023,18.473663,18.780281,15.166182,14250556
2001-02-14,18.626972,19.498915,18.607809,19.230625,15.529860,22054078
2001-02-15,19.412680,20.198383,19.412680,19.968422,16.125677,25775606
2001-02-16,20.073820,21.501507,20.073820,20.897854,16.876245,44407741
2001-02-19,21.463179,21.750631,20.744547,21.491924,17.355993,24560670
2001-02-20,21.463179,21.827286,20.936180,21.070326,17.015532,22813180
2001-02-21,20.993671,21.137398,20.160057,20.255875,16.357815,14321963
2001-02-22,20.179220,20.648727,19.565987,19.719296,15.924488,12748356
2001-02-23,19.642641,20.361275,17.438833,17.640051,14.245380,19566867
2001-02-26,18.013739,19.048571,17.917921,18.799444,15.181658,18634232
2001-02-27,19.010244,19.527660,18.224539,19.029408,15.367366,27205007
2001-02-28,19.163551,20.543327,18.550320,19.613895,15.839377,26241125
2001-03-01,19.738459,21.060743,19.546824,20.457092,16.520304,26496349
2001-03-02,20.495419,20.888271,18.032904,18.358683,14.825717,18899877
2001-03-05,18.588646,19.067736,17.534651,17.707123,14.299541,14368676
2001-03-06,17.707123,17.707123,17.707123,17.707123,14.299541,0
2001-03-07,18.090393,18.397011,16.940580,17.659212,14.260854,8799130
2001-03-08,17.783777,18.052067,17.486742,17.611305,14.222166,4671096
2001-03-09,17.457996,17.457996,15.330842,15.503314,12.519840,9109918
2001-03-12,14.631372,15.484150,14.267265,14.343919,11.583559,6882622
2001-03-13,13.606122,13.606122,13.606122,13.606122,10.987744,130455
2001-03-14,13.606122,13.606122,13.606122,13.606122,10.987744,130455
2001-03-15,14.181029,14.899662,13.663613,14.583463,11.777005,4771516
2001-03-16,13.989393,13.989393,13.989393,13.989393,11.297258,116857
2001-03-19,14.200192,14.525973,13.989393,14.430155,11.653201,4315076
2001-03-20,14.391828,14.698445,13.941484,14.085211,11.374638,3481436
2001-03-21,13.893575,14.276846,13.625286,14.161865,11.436540,2720168
2001-03-22,14.037302,14.363082,13.462395,13.519886,10.918103,2262226
2001-03-23,14.564300,14.564300,13.414487,13.414487,10.832987,104
2001-03-26,13.414487,13.414487,12.743762,12.992888,10.492522,3029918
2001-03-27,12.935398,13.376159,12.935398,13.251596,10.701443,3743256
2001-03-28,13.309087,13.759430,13.309087,13.471977,10.879416,3491701
2001-03-29,13.356996,13.673194,13.146197,13.261178,10.709182,3456968
2001-03-30,13.270760,13.433650,12.408400,12.465891,10.066940,4504201
2001-04-02,12.073038,12.178437,11.469386,11.689767,9.440173,5506452
2001-04-03,11.670603,11.929311,11.134024,11.287332,9.115185,6746812
2001-04-04,11.306496,11.929311,11.114860,11.766421,9.502078,8166638
2001-04-05,11.766421,11.766421,11.766421,11.766421,9.502078,0
2001-04-06,11.814330,12.456309,11.814330,12.341328,9.966350,8589085
2001-04-09,12.552127,12.877907,12.264673,12.715017,10.268126,5146592
2001-04-10,12.877907,13.031215,12.168856,12.322164,9.950872,4574177
2001-04-11,12.437145,12.628781,11.996384,12.130528,9.796117,3362189
2001-04-12,12.168856,12.303000,11.421477,12.015547,9.703260,5716215
2001-04-13,12.015547,12.015547,12.015547,12.015547,9.703260,0
2001-04-16,12.073038,12.389236,11.986802,12.140110,9.803853,3688585
2001-04-17,12.073038,12.944979,11.881402,12.772508,10.314551,9367553
2001-04-18,13.788176,13.788176,13.788176,13.788176,11.134763,26
2001-04-19,13.395323,13.874412,13.040797,13.184524,10.647280,6552840
2001-04-20,13.376159,13.424068,12.695853,12.753344,10.299076,3696094
2001-04-23,12.935398,13.356996,12.935398,13.136615,10.608589,5908011
2001-04-24,13.165360,14.008557,13.107870,13.903157,11.227617,14362550
2001-04-25,13.893575,14.410991,13.797758,14.104374,11.390112,8305427
2001-04-26,14.353501,14.937989,14.276846,14.401410,11.629985,10762873
2001-04-27,14.305592,14.305592,13.251596,13.816921,11.157978,12260216
2001-04-30,13.701940,14.698445,13.701940,14.554718,11.753793,4152204
2001-05-01,14.554718,14.554718,14.554718,14.554718,11.753793,0
2001-05-02,14.755935,15.100879,14.209774,14.286428,11.537132,3366943
2001-05-03,14.372664,14.410991,13.912739,14.018138,11.320470,1456196
2001-05-04,14.046884,14.420573,13.951066,14.267265,11.521656,2663869
2001-05-07,14.564300,14.593045,14.037302,14.094793,11.382376,2489903
2001-05-08,14.171447,14.449318,14.046884,14.391828,11.622249,3480132
2001-05-09,14.468482,14.909244,14.391828,14.554718,11.753793,7914456
2001-05-10,14.468482,15.139206,14.257683,14.823008,11.970453,4618538
2001-05-11,15.120043,15.321260,14.353501,14.401410,11.629985,7046042
2001-05-14,14.372664,14.564300,14.228938,14.391828,11.622249,2190434
2001-05-15,14.181029,14.458900,13.625286,14.248101,11.506180,3665614
2001-05-16,14.372664,15.321260,14.372664,15.129625,12.218063,8849121
2001-05-17,15.311678,15.982403,15.311678,15.800349,12.759713,8268732
2001-05-18,15.896167,16.279438,15.714113,15.867421,12.813876,5531771
2001-05-21,16.174038,16.183620,15.675786,15.781185,12.744236,4445673
2001-05-22,15.877003,15.877003,15.484150,15.560804,12.566266,2097648
2001-05-23,15.560804,15.685368,15.350005,15.474568,12.496626,996370
2001-05-24,15.426660,15.809931,15.330842,15.532059,12.543052,2229127
2001-05-25,15.560804,15.656622,14.985898,15.062552,12.163898,2895940
2001-05-28,15.225442,15.570386,15.139206,15.436241,12.465674,2171356
2001-05-29,15.503314,16.193201,15.445823,16.145292,13.038275,6989533
2001-05-30,16.174038,16.595636,16.001566,16.097383,12.999583,6395572
2001-05-31,15.963239,16.097383,15.589550,15.762022,12.728760,1961614
2001-06-01,15.905748,16.001566,15.340424,15.397914,12.434723,1977655
2001-06-04,15.311678,15.369169,14.708026,15.206279,12.279963,2648590
2001-06-05,15.235024,15.599132,15.033807,15.062552,12.163898,2786200
2001-06-06,15.100879,15.311678,14.688863,14.736772,11.900811,1082601
2001-06-07,14.755935,14.794262,13.931902,14.161865,11.436540,1619824
2001-06-08,14.305592,14.765517,14.209774,14.420573,11.645460,2918091
2001-06-11,14.564300,14.650536,14.257683,14.296010,11.544868,1357107
2001-06-12,14.238519,14.420573,14.238519,14.296010,11.544868,1120888
2001-06-13,14.410991,14.410991,13.998975,14.027720,11.328209,1771576
2001-06-14,13.989393,13.989393,13.519886,13.654031,11.026432,1284834
2001-06-15,13.519886,13.519886,12.571290,13.088706,10.569901,3590398
2001-06-18,12.839580,13.117451,12.839580,13.059961,10.546687,1203231
2001-06-19,13.050379,13.232433,12.408400,12.580872,10.159795,1928353
2001-06-20,12.513800,12.743762,12.513800,12.628781,10.198484,739836
2001-06-21,12.619199,12.743762,12.264673,12.312582,9.943134,835080
2001-06-22,12.322164,12.331746,11.593949,11.651440,9.409224,1444168
2001-06-25,11.498131,11.593949,11.239423,11.277750,9.107448,563543
2001-06-26,11.316077,11.689767,11.229841,11.584367,9.355058,745294
2001-06-27,11.613113,12.207183,11.517295,11.938893,9.641359,1916246
2001-06-28,12.839580,12.839580,12.839580,12.839580,10.368717,130455
2001-06-29,12.034711,12.168856,11.843075,11.986802,9.680047,1555953
2001-07-02,17.247196,17.247196,12.092201,12.235928,9.881233,201711
2001-07-03,11.718512,11.890984,11.507713,11.680185,9.432437,831985
2001-07-04,11.517295,11.958057,11.488549,11.546040,9.324105,608723
2001-07-05,11.958057,12.417982,11.641858,12.360491,9.981822,362338
2001-07-06,12.360491,12.542545,12.168856,12.370073,9.989562,395010
2001-07-09,12.341328,13.012052,12.283837,12.916234,10.430620,971542
2001-07-10,13.270760,14.181029,13.127033,13.893575,11.219880,2096970
2001-07-11,13.510304,14.363082,13.510304,14.334337,11.575820,2005624
2001-07-12,14.181029,14.468482,14.037302,14.267265,11.521656,1767193
2001-07-13,14.142702,14.410991,13.356996,13.433650,10.848462,1194689
2001-07-16,13.596540,13.749849,13.146197,13.184524,10.647280,946546
2001-07-17,13.184524,13.701940,13.031215,13.500723,10.902630,617876
2001-07-18,13.682776,13.759430,13.529468,13.606122,10.987744,459210
2001-07-19,13.414487,13.682776,13.328251,13.548631,10.941316,277881
2001-07-20,13.701940,14.008557,13.299505,13.701940,11.065123,800608
2001-07-23,13.701940,13.701940,13.701940,13.701940,11.065123,0
2001-07-24,13.414487,15.043389,13.270760,14.851753,11.993665,3844542
2001-07-25,14.382246,14.755935,13.797758,14.334337,11.575820,4576588
2001-07-26,14.257683,14.372664,13.941484,14.296010,11.544868,755439
2001-07-27,13.893575,14.085211,13.222851,13.328251,10.763347,844697
2001-07-30,13.433650,13.433650,12.475472,12.638363,10.206222,613795
2001-07-31,12.820416,13.701940,12.686272,13.615704,10.995482,995958
2001-08-01,13.606122,13.606122,12.916234,13.127033,10.600852,559812
2001-08-02,13.174942,13.749849,13.146197,13.299505,10.740133,929217
2001-08-03,13.433650,13.548631,13.270760,13.337832,10.771083,239913
2001-08-06,13.395323,13.788176,13.376159,13.740267,11.096072,399931
2001-08-07,13.682776,14.276846,13.682776,14.209774,11.475230,602936
2001-08-08,13.816921,14.468482,13.778594,14.343919,11.583559,1251678
2001-08-09,14.027720,14.468482,13.989393,14.439737,11.660937,727130
2001-08-10,14.372664,15.072134,14.372664,14.669699,11.846646,4457080
2001-08-13,14.755935,15.167952,14.640954,15.091297,12.187109,2753435
2001-08-14,15.091297,15.397914,14.573881,15.225442,12.295439,1457240
2001-08-15,15.225442,15.225442,15.225442,15.225442,12.295439,0
2001-08-16,15.522477,16.001566,14.583463,15.838676,12.790663,2195756
2001-08-17,15.905748,15.905748,15.350005,15.656622,12.643643,1162999
2001-08-20,15.522477,15.714113,14.794262,14.870917,12.009141,441468
2001-08-21,14.851753,14.899662,14.046884,14.094793,11.382376,1380427
2001-08-22,14.094793,14.094793,14.094793,14.094793,11.382376,0
2001-08-23,14.458900,14.660117,14.142702,14.382246,11.614510,1919070
2001-08-24,14.315174,14.506809,14.228938,14.391828,11.622249,428412
2001-08-27,14.545136,14.909244,14.449318,14.669699,11.846646,718201
2001-08-28,14.717608,14.727190,13.855248,13.989393,11.297258,498399
2001-08-29,14.372664,14.612209,14.056466,14.372664,11.606772,1471496
